time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,y_test_model1,y_test_model2,y_test_model3,y_test_model4,y_test_model6,y_test_model7,y_test_model8,y_test_model9,y_test_model10,y_test_model11,y_real
190812,-4.8121729,2.620409981,-0.645430273,-1.321763087,0.424592883,1.681092009,2.323099962,-4.614053387,1.578516119,-0.402495732,-0.921990423,0.361452536,1.264690896,3.241020652,-4.674999952,1.57987846,-0.424771881,-0.931547459,0.363793852,1.304063971,3.037313281,-4.55713016,1.259616563,-0.376661781,-0.804499262,0.329991972,1.163621646,2.967437394,-4.407004438,3.021707714,0.109243384,-1.205362378,0.394113311,0.336750323,2.181298823,-4.429822491,1.241667336,-1.263853876,-1.138973861,0.07360074,1.415481189,1.842699886,-3.636729918,1.053260019,-0.01718618,-0.559640969,0.116308585,-0.158710931,1.961728763,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,1,0,1,0,0,0,1,0,0,1,0
190813,-4.614053387,1.578516119,-0.402495732,-0.921990423,0.361452536,1.264690896,3.241020652,-4.674999952,1.57987846,-0.424771881,-0.931547459,0.363793852,1.304063971,3.037313281,-4.55713016,1.259616563,-0.376661781,-0.804499262,0.329991972,1.163621646,2.967437394,-4.407004438,3.021707714,0.109243384,-1.205362378,0.394113311,0.336750323,2.181298823,-4.429822491,1.241667336,-1.263853876,-1.138973861,0.07360074,1.415481189,1.842699886,-3.636729918,1.053260019,-0.01718618,-0.559640969,0.116308585,-0.158710931,1.961728763,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,1,0,1,0,0,0,1,0,0,1,0
190814,-4.674999952,1.57987846,-0.424771881,-0.931547459,0.363793852,1.304063971,3.037313281,-4.55713016,1.259616563,-0.376661781,-0.804499262,0.329991972,1.163621646,2.967437394,-4.407004438,3.021707714,0.109243384,-1.205362378,0.394113311,0.336750323,2.181298823,-4.429822491,1.241667336,-1.263853876,-1.138973861,0.07360074,1.415481189,1.842699886,-3.636729918,1.053260019,-0.01718618,-0.559640969,0.116308585,-0.158710931,1.961728763,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,1,0,1,0,0,0,1,0,0,1,0
190815,-4.55713016,1.259616563,-0.376661781,-0.804499262,0.329991972,1.163621646,2.967437394,-4.407004438,3.021707714,0.109243384,-1.205362378,0.394113311,0.336750323,2.181298823,-4.429822491,1.241667336,-1.263853876,-1.138973861,0.07360074,1.415481189,1.842699886,-3.636729918,1.053260019,-0.01718618,-0.559640969,0.116308585,-0.158710931,1.961728763,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,1,0,1,0,0,0,1,0,0,1,0
190816,-4.407004438,3.021707714,0.109243384,-1.205362378,0.394113311,0.336750323,2.181298823,-4.429822491,1.241667336,-1.263853876,-1.138973861,0.07360074,1.415481189,1.842699886,-3.636729918,1.053260019,-0.01718618,-0.559640969,0.116308585,-0.158710931,1.961728763,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0,0,1,0,0,0,0,0,0,0,0
190819,-4.429822491,1.241667336,-1.263853876,-1.138973861,0.07360074,1.415481189,1.842699886,-3.636729918,1.053260019,-0.01718618,-0.559640969,0.116308585,-0.158710931,1.961728763,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0,0,1,0,0,0,0,0,0,1,0
190820,-3.636729918,1.053260019,-0.01718618,-0.559640969,0.116308585,-0.158710931,1.961728763,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0,0,1,0,0,0,0,0,0,0,0
190821,-3.442700013,0.172968619,-0.593668245,-0.529634278,0.163275752,1.157608236,1.745350181,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0.720544645,-0.416993369,-0.255073277,0.582839582,-0.401103385,0.546485889,0.139066435,1,0,1,0,0,0,1,0,0,0,0
190822,-0.872976677,-0.235071998,0.150971414,0.265347965,-0.079769717,-0.233954037,-0.03531269,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0.720544645,-0.416993369,-0.255073277,0.582839582,-0.401103385,0.546485889,0.139066435,0.721680808,-0.471990794,-0.269162018,0.587017423,-0.399367879,0.570087166,0.144739825,0,0,1,0,0,0,0,0,0,0,0
190823,-0.854124176,-0.285323209,0.164880854,0.277576749,-0.075334404,-0.241161598,0.023326052,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0.720544645,-0.416993369,-0.255073277,0.582839582,-0.401103385,0.546485889,0.139066435,0.721680808,-0.471990794,-0.269162018,0.587017423,-0.399367879,0.570087166,0.144739825,0.740606158,-0.475865625,-0.296262525,0.589231677,-0.414359098,0.582477378,0.14830695,0,0,1,0,0,0,0,0,0,0,0
190826,-0.866650307,-0.306056376,0.164538578,0.284802436,-0.073306467,-0.22963756,0.03678228,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0.720544645,-0.416993369,-0.255073277,0.582839582,-0.401103385,0.546485889,0.139066435,0.721680808,-0.471990794,-0.269162018,0.587017423,-0.399367879,0.570087166,0.144739825,0.740606158,-0.475865625,-0.296262525,0.589231677,-0.414359098,0.582477378,0.14830695,0.931267369,-0.485285085,-0.473797657,0.666793002,-0.494831558,0.922156545,0.174956143,0,0,1,0,0,0,0,0,0,0,0
190827,-0.85438765,-0.283770634,0.16175502,0.270112054,-0.071280956,-0.23028486,0.046148061,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0.720544645,-0.416993369,-0.255073277,0.582839582,-0.401103385,0.546485889,0.139066435,0.721680808,-0.471990794,-0.269162018,0.587017423,-0.399367879,0.570087166,0.144739825,0.740606158,-0.475865625,-0.296262525,0.589231677,-0.414359098,0.582477378,0.14830695,0.931267369,-0.485285085,-0.473797657,0.666793002,-0.494831558,0.922156545,0.174956143,0.540678944,-1.141024367,-0.863200819,0.563965913,-0.374208795,1.55963778,0.034814845,0,0,1,0,0,0,0,0,0,0,0
190828,-0.912145569,-0.307200264,0.155763359,0.28860011,-0.075467506,-0.217296113,0.028665553,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0.720544645,-0.416993369,-0.255073277,0.582839582,-0.401103385,0.546485889,0.139066435,0.721680808,-0.471990794,-0.269162018,0.587017423,-0.399367879,0.570087166,0.144739825,0.740606158,-0.475865625,-0.296262525,0.589231677,-0.414359098,0.582477378,0.14830695,0.931267369,-0.485285085,-0.473797657,0.666793002,-0.494831558,0.922156545,0.174956143,0.540678944,-1.141024367,-0.863200819,0.563965913,-0.374208795,1.55963778,0.034814845,0.469560524,-1.787372567,-1.563306269,0.596567512,-0.387700192,2.754612069,-0.043639183,0,0,1,0,0,0,0,0,0,0,0
190903,-0.953663122,-0.329640572,0.147833259,0.300731297,-0.085357071,-0.237318778,0.012790979,-1.025424484,-0.416108303,0.146301856,0.350965746,-0.090677875,-0.208686337,-0.0269887,-1.128646301,-0.523379225,0.11798865,0.392135039,-0.103435163,-0.180193825,-0.040756985,-0.671807831,-0.489406584,0.101551453,0.374777869,-0.112139071,-0.100609886,-0.048081073,-0.044746866,-0.516118108,0.11032298,0.375429918,-0.150432649,-0.119379456,0.014059047,0.165097638,-0.387005707,0.073717125,0.43238364,-0.217262973,-0.0195761,0.054435085,0.121834314,-0.420883438,0.090829931,0.413658294,-0.197779964,-0.062551899,0.034491675,0.401785059,-0.34457229,0.010711178,0.506195871,-0.284379771,0.132932794,0.115117839,0.255652107,-0.448219655,0.039093608,0.458793111,-0.233351461,0.045022822,0.084580611,0.321743117,-0.401844545,0.031366089,0.463413783,-0.252905109,0.047379752,0.101778736,0.362825387,-0.388218336,0.00597418,0.477227096,-0.25947465,0.137195831,0.078918419,0.434096654,-0.372054899,-0.031778558,0.494797799,-0.29551698,0.155293059,0.097919011,0.735420193,-0.373879236,-0.244763982,0.599581869,-0.408452161,0.554538635,0.156425088,0.720544645,-0.416993369,-0.255073277,0.582839582,-0.401103385,0.546485889,0.139066435,0.721680808,-0.471990794,-0.269162018,0.587017423,-0.399367879,0.570087166,0.144739825,0.740606158,-0.475865625,-0.296262525,0.589231677,-0.414359098,0.582477378,0.14830695,0.931267369,-0.485285085,-0.473797657,0.666793002,-0.494831558,0.922156545,0.174956143,0.540678944,-1.141024367,-0.863200819,0.563965913,-0.374208795,1.55963778,0.034814845,0.469560524,-1.787372567,-1.563306269,0.596567512,-0.387700192,2.754612069,-0.043639183,0.613571245,-0.896219065,-0.64432606,0.56595183,-0.375382143,1.176498311,0.076632239,0,0,1,0,0,0,0,0,0,1,0
